initial_obj,final_obj,total_time,iterations,customers_served,final_profit,final_distance,construction_time,path,strategy,alpha,seed,op_set,shuffle,k_mod
119.4,167.15,0.04759502410888672,6,14,321.0,307.7,1762534897.9566867,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,123,"('insert', 'relocate', 'swap', '2opt')",True,1
163.64999999999998,254.0,0.21931719779968262,13,23,492.0,476.0,1762534898.0176175,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,123,"('insert', 'relocate', 'swap', '2opt')",True,3
119.4,143.15,0.013973474502563477,2,14,321.0,355.7,1762534898.2568882,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,123,"('insert', 'relocate', '2opt')",True,1
163.64999999999998,188.39999999999998,0.03691840171813965,3,22,473.0,569.2,1762534898.2810826,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,123,"('insert', 'relocate', '2opt')",True,3
119.4,142.4,0.0064623355865478516,1,14,321.0,357.2,1762534898.33575,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,123,"('insert', 'relocate')",True,1
163.64999999999998,186.64999999999998,0.015571832656860352,1,22,473.0,572.7,1762534898.3563318,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,123,"('insert', 'relocate')",True,3
119.4,120.15,0.00016450881958007812,1,13,298.0,355.7,1762534898.3888288,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,123,"('2opt',)",True,1
163.64999999999998,165.39999999999998,0.000888824462890625,2,21,450.0,569.2,1762534898.3926263,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,123,"('2opt',)",True,3
119.4,164.95,0.03435707092285156,4,14,321.0,312.1,1762534898.3979075,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,123,"('insert', 'relocate', 'swap')",True,1
163.64999999999998,209.2,0.06756424903869629,4,22,473.0,527.6,1762534898.4457672,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,123,"('insert', 'relocate', 'swap')",True,3
119.4,172.25,0.0051250457763671875,7,13,298.0,251.5,1762534898.531226,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,123,"('swap',)",True,1
163.64999999999998,215.4,0.02511429786682129,9,21,450.0,469.2,1762534898.540168,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,123,"('swap',)",True,3
119.4,167.15,0.05086183547973633,6,14,321.0,307.7,1762534898.5747004,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,987,"('insert', 'relocate', 'swap', '2opt')",True,1
163.64999999999998,254.0,0.20862102508544922,13,23,492.0,476.0,1762534898.6375515,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,987,"('insert', 'relocate', 'swap', '2opt')",True,3
119.4,143.15,0.014919757843017578,2,14,321.0,355.7,1762534898.866563,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,987,"('insert', 'relocate', '2opt')",True,1
163.64999999999998,188.39999999999998,0.04199624061584473,3,22,473.0,569.2,1762534898.8933187,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,987,"('insert', 'relocate', '2opt')",True,3
119.4,142.4,0.006373167037963867,1,14,321.0,357.2,1762534898.951231,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,987,"('insert', 'relocate')",True,1
163.64999999999998,186.64999999999998,0.01353907585144043,1,22,473.0,572.7,1762534898.9673436,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,987,"('insert', 'relocate')",True,3
119.4,120.15,0.00031828880310058594,1,13,298.0,355.7,1762534898.9997773,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,987,"('2opt',)",True,1
163.64999999999998,165.39999999999998,0.0008220672607421875,2,21,450.0,569.2,1762534899.0039182,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,987,"('2opt',)",True,3
119.4,164.95,0.034409523010253906,4,14,321.0,312.1,1762534899.0077229,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,987,"('insert', 'relocate', 'swap')",True,1
163.64999999999998,209.2,0.06938719749450684,4,22,473.0,527.6,1762534899.056107,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,987,"('insert', 'relocate', 'swap')",True,3
119.4,172.25,0.005866050720214844,7,13,298.0,251.5,1762534899.1501722,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,987,"('swap',)",True,1
163.64999999999998,215.4,0.02813863754272461,9,21,450.0,469.2,1762534899.1598477,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,best,0.5,987,"('swap',)",True,3
262.28,350.42,0.029305219650268555,13,18,395.0,445.79999999999995,1762534899.193686,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,42,"('insert', 'relocate', 'swap', '2opt')",True,1
392.73,444.48,0.04870176315307617,11,24,503.0,585.2,1762534899.2385173,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,42,"('insert', 'relocate', 'swap', '2opt')",True,3
262.28,369.21,0.04258370399475098,9,18,414.0,447.9,1762534899.310415,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,42,"('insert', 'relocate', '2opt')",True,1
392.73,454.21999999999997,0.030298471450805664,6,25,518.0,637.8000000000001,1762534899.3672462,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,42,"('insert', 'relocate', '2opt')",True,3
262.28,347.57,0.018771886825561523,4,17,390.0,424.29999999999995,1762534899.4160426,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,42,"('insert', 'relocate')",True,1
392.73,459.21,0.04219508171081543,4,25,521.0,617.9,1762534899.4484818,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,42,"('insert', 'relocate')",True,3
262.28,262.43,0.0005950927734375,1,13,298.0,355.7,1762534899.5099962,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,42,"('2opt',)",True,1
392.73,393.08,0.0006549358367919922,2,21,450.0,569.2,1762534899.514511,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,42,"('2opt',)",True,3
262.28,378.05,0.025524616241455078,8,18,415.0,369.5,1762534899.5184515,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,42,"('insert', 'relocate', 'swap')",True,1
392.73,486.98,0.051595211029052734,7,25,541.0,540.2,1762534899.5597339,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,42,"('insert', 'relocate', 'swap')",True,3
262.28,272.85,0.005524158477783203,7,13,298.0,251.5,1762534899.6369765,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,42,"('swap',)",True,1
392.73,403.08,0.02139592170715332,9,21,450.0,469.2,1762534899.646594,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,42,"('swap',)",True,3
262.28,354.15,0.030850887298583984,10,18,395.0,408.5,1762534899.6754153,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,123,"('insert', 'relocate', 'swap', '2opt')",True,1
392.73,447.38,0.09846091270446777,17,24,503.0,556.2,1762534899.721251,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,123,"('insert', 'relocate', 'swap', '2opt')",True,3
262.28,315.06,0.01505899429321289,5,15,358.0,429.4,1762534899.8398592,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,123,"('insert', 'relocate', '2opt')",True,1
392.73,454.21999999999997,0.0428929328918457,6,25,518.0,637.8000000000001,1762534899.8670175,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,123,"('insert', 'relocate', '2opt')",True,3
262.28,359.8,0.020712852478027344,5,18,407.0,472.0,1762534899.9296439,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,123,"('insert', 'relocate')",True,1
392.73,436.21,0.016705751419067383,3,24,503.0,667.9,1762534899.963502,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,123,"('insert', 'relocate')",True,3
262.28,262.43,0.0002186298370361328,1,13,298.0,355.7,1762534899.9982178,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,123,"('2opt',)",True,1
392.73,393.08,0.0007994174957275391,2,21,450.0,569.2,1762534900.0015228,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,123,"('2opt',)",True,3
262.28,386.74,0.030230283737182617,8,18,422.0,352.6,1762534900.0051942,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,123,"('insert', 'relocate', 'swap')",True,1
392.73,443.38,0.06282329559326172,9,24,503.0,596.2,1762534900.0519793,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,123,"('insert', 'relocate', 'swap')",True,3
262.28,272.85,0.005514621734619141,7,13,298.0,251.5,1762534900.1358309,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,123,"('swap',)",True,1
392.73,403.08,0.03125739097595215,9,21,450.0,469.2,1762534900.1472008,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,123,"('swap',)",True,3
262.28,421.36,0.054111480712890625,14,20,459.0,376.4,1762534900.184869,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,987,"('insert', 'relocate', 'swap', '2opt')",True,1
392.73,462.14,0.07626032829284668,13,25,518.0,558.6,1762534900.2585926,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,987,"('insert', 'relocate', 'swap', '2opt')",True,3
262.28,360.03,0.04635286331176758,7,18,407.0,469.70000000000005,1762534900.3571205,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,987,"('insert', 'relocate', '2opt')",True,1
392.73,436.56,0.031354427337646484,5,24,503.0,664.4000000000001,1762534900.4176462,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,987,"('insert', 'relocate', '2opt')",True,3
262.28,391.09,0.033591508865356445,6,19,437.0,459.1,1762534900.4676065,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,987,"('insert', 'relocate')",True,1
392.73,453.87,0.028244495391845703,4,25,518.0,641.3,1762534900.5177794,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,987,"('insert', 'relocate')",True,3
262.28,262.43,0.00023603439331054688,1,13,298.0,355.7,1762534900.564505,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,987,"('2opt',)",True,1
392.73,393.08,0.0008287429809570312,2,21,450.0,569.2,1762534900.5694857,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,987,"('2opt',)",True,3
262.28,390.48,0.07977294921875,12,19,430.0,395.2,1762534900.5735004,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,987,"('insert', 'relocate', 'swap')",True,1
392.73,440.71999999999997,0.05369162559509277,6,24,503.0,622.8000000000001,1762534900.6691637,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,987,"('insert', 'relocate', 'swap')",True,3
262.28,272.85,0.005548715591430664,7,13,298.0,251.5,1762534900.7480576,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,987,"('swap',)",True,1
392.73,403.08,0.023549556732177734,9,21,450.0,469.2,1762534900.7573967,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.1,987,"('swap',)",True,3
119.4,148.15,0.016512632369995117,8,14,307.0,317.7,1762534900.7867224,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,42,"('insert', 'relocate', 'swap', '2opt')",True,1
163.64999999999998,209.95,0.06497454643249512,10,23,475.0,530.1,1762534900.8133638,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,42,"('insert', 'relocate', 'swap', '2opt')",True,3
119.4,124.14999999999998,0.004734516143798828,2,14,307.0,365.70000000000005,1762534900.899594,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,42,"('insert', 'relocate', '2opt')",True,1
163.64999999999998,169.39999999999998,0.005873441696166992,3,22,459.0,579.2,1762534900.9164255,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,42,"('insert', 'relocate', '2opt')",True,3
119.4,142.4,0.0025386810302734375,1,14,321.0,357.2,1762534900.937929,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,42,"('insert', 'relocate')",True,1
163.64999999999998,186.64999999999998,0.006262779235839844,1,22,473.0,572.7,1762534900.9507358,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,42,"('insert', 'relocate')",True,3
119.4,120.15,0.0002498626708984375,1,13,298.0,355.7,1762534900.9731598,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,42,"('2opt',)",True,1
163.64999999999998,165.39999999999998,0.001384735107421875,2,21,450.0,569.2,1762534900.976653,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,42,"('2opt',)",True,3
119.4,145.75,0.010986089706420898,4,15,319.0,346.5,1762534900.9814246,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,42,"('insert', 'relocate', 'swap')",True,1
163.64999999999998,205.84999999999997,0.0226900577545166,5,23,474.0,536.3000000000001,1762534901.0075428,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,42,"('insert', 'relocate', 'swap')",True,3
119.4,172.25,0.005526065826416016,7,13,298.0,251.5,1762534901.0520868,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,42,"('swap',)",True,1
163.64999999999998,215.4,0.021985292434692383,9,21,450.0,469.2,1762534901.0620785,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,42,"('swap',)",True,3
119.4,148.15,0.022624492645263672,6,14,307.0,317.7,1762534901.0896947,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,123,"('insert', 'relocate', 'swap', '2opt')",True,1
163.64999999999998,212.60000000000002,0.061388492584228516,11,23,475.0,524.8,1762534901.1241534,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,123,"('insert', 'relocate', 'swap', '2opt')",True,3
119.4,124.14999999999998,0.0038979053497314453,2,14,307.0,365.70000000000005,1762534901.2066998,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,123,"('insert', 'relocate', '2opt')",True,1
163.64999999999998,169.39999999999998,0.005704402923583984,3,22,459.0,579.2,1762534901.2201185,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,123,"('insert', 'relocate', '2opt')",True,3
119.4,123.4,0.005030393600463867,1,14,307.0,367.2,1762534901.2433274,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,123,"('insert', 'relocate')",True,1
163.64999999999998,167.64999999999998,0.0071489810943603516,1,22,459.0,582.7,1762534901.263714,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,123,"('insert', 'relocate')",True,3
119.4,120.15,0.00031185150146484375,1,13,298.0,355.7,1762534901.2918408,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,123,"('2opt',)",True,1
163.64999999999998,165.39999999999998,0.0012290477752685547,2,21,450.0,569.2,1762534901.2964194,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,123,"('2opt',)",True,3
119.4,145.95,0.014033794403076172,4,14,307.0,322.1,1762534901.302871,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,123,"('insert', 'relocate', 'swap')",True,1
163.64999999999998,208.09999999999997,0.07874870300292969,8,23,475.0,533.8000000000001,1762534901.3311107,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,123,"('insert', 'relocate', 'swap')",True,3
119.4,172.25,0.008099794387817383,7,13,298.0,251.5,1762534901.4372377,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,123,"('swap',)",True,1
163.64999999999998,215.4,0.025382041931152344,9,21,450.0,469.2,1762534901.450451,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,123,"('swap',)",True,3
119.4,148.15,0.01890087127685547,8,14,307.0,317.7,1762534901.482611,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,987,"('insert', 'relocate', 'swap', '2opt')",True,1
163.64999999999998,212.60000000000002,0.05864882469177246,11,23,475.0,524.8,1762534901.5129828,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,987,"('insert', 'relocate', 'swap', '2opt')",True,3
119.4,124.14999999999998,0.008275508880615234,2,14,307.0,365.70000000000005,1762534901.5953078,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,987,"('insert', 'relocate', '2opt')",True,1
163.64999999999998,169.39999999999998,0.01752758026123047,3,22,459.0,579.2,1762534901.6139653,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,987,"('insert', 'relocate', '2opt')",True,3
119.4,123.4,0.00409388542175293,1,14,307.0,367.2,1762534901.6492767,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,987,"('insert', 'relocate')",True,1
163.64999999999998,167.64999999999998,0.005053043365478516,1,22,459.0,582.7,1762534901.6638691,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,987,"('insert', 'relocate')",True,3
119.4,120.15,0.00023698806762695312,1,13,298.0,355.7,1762534901.686968,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,987,"('2opt',)",True,1
163.64999999999998,165.39999999999998,0.0007915496826171875,2,21,450.0,569.2,1762534901.6902294,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,987,"('2opt',)",True,3
119.4,145.95,0.020895004272460938,4,14,307.0,322.1,1762534901.6965847,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,987,"('insert', 'relocate', 'swap')",True,1
163.64999999999998,208.09999999999997,0.08272457122802734,8,23,475.0,533.8000000000001,1762534901.7295332,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,987,"('insert', 'relocate', 'swap')",True,3
119.4,172.25,0.005769014358520508,7,13,298.0,251.5,1762534901.8319144,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,987,"('swap',)",True,1
163.64999999999998,215.4,0.02061939239501953,9,21,450.0,469.2,1762534901.8412678,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r108_cap.json,first,0.5,987,"('swap',)",True,3
266.5,451.39,0.13790273666381836,9,24,494.0,426.09999999999997,1762534901.8849978,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,42,"('insert', 'relocate', 'swap', '2opt')",True,1
368.53,721.27,0.5668487548828125,18,38,793.0,717.3,1762534902.0472062,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,42,"('insert', 'relocate', 'swap', '2opt')",True,3
266.5,451.39,0.11941361427307129,9,24,494.0,426.09999999999997,1762534902.6676483,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,42,"('insert', 'relocate', '2opt')",True,1
368.53,721.27,0.4764070510864258,18,38,793.0,717.3,1762534902.8087234,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,42,"('insert', 'relocate', '2opt')",True,3
266.5,449.08,0.09930253028869629,8,24,494.0,449.2,1762534903.327478,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,42,"('insert', 'relocate')",True,1
368.53,719.0,0.4408719539642334,17,38,793.0,740.0,1762534903.4490836,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,42,"('insert', 'relocate')",True,3
266.5,269.29,0.0004665851593017578,2,16,307.0,377.1,1762534903.9301734,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,42,"('2opt',)",True,1
368.53,371.61,0.0008594989776611328,3,22,438.0,663.9,1762534903.9363244,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,42,"('2opt',)",True,3
266.5,449.08,0.11690616607666016,8,24,494.0,449.2,1762534903.9402432,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,42,"('insert', 'relocate', 'swap')",True,1
368.53,719.0,0.5213022232055664,17,38,793.0,740.0,1762534904.084366,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,42,"('insert', 'relocate', 'swap')",True,3
266.5,266.5,0.0,0,16,307.0,405.0,1762534904.6580243,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,42,"('swap',)",True,1
368.53,383.17,0.012554645538330078,5,22,438.0,548.3,1762534904.6649024,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,42,"('swap',)",True,3
266.5,451.39,0.14285659790039062,9,24,494.0,426.09999999999997,1762534904.6837869,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,123,"('insert', 'relocate', 'swap', '2opt')",True,1
368.53,721.27,0.6000394821166992,18,38,793.0,717.3,1762534904.8545682,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,123,"('insert', 'relocate', 'swap', '2opt')",True,3
266.5,451.39,0.12029695510864258,9,24,494.0,426.09999999999997,1762534905.507973,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,123,"('insert', 'relocate', '2opt')",True,1
368.53,721.27,0.49198341369628906,18,38,793.0,717.3,1762534905.651694,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,123,"('insert', 'relocate', '2opt')",True,3
266.5,449.08,0.10541534423828125,8,24,494.0,449.2,1762534906.1877654,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,123,"('insert', 'relocate')",True,1
368.53,719.0,0.4331326484680176,17,38,793.0,740.0,1762534906.3171842,C:\Users\nicol\Documents\Master AI in business and industry\Combinatorial optimization\benchmarks_cap_json\50_r109_cap.json,best,0.1,123,"('insert', 'relocate')",True,3
