initial_obj,final_obj,total_time,iterations,customers_served,final_profit,final_distance,construction_time,path,strategy,alpha,seed,op_set,shuffle,k_mod
381.9,840.24,0.7217357158660889,29,46,917.0,767.6,1763390467.8086736,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/r105_cap.json,first,0.1,42,"('insert', 'relocate', '2opt')",False,3
381.9,390.32,0.003870725631713867,2,18,421.0,306.8,1763390468.6077323,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/r105_cap.json,first,0.1,42,"('swap',)",False,3
381.9,893.03,1.1179141998291016,36,51,964.0,709.7,1763390468.6202023,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/r105_cap.json,first,0.1,123,"('insert', 'relocate', 'swap', '2opt')",False,3
381.9,840.24,0.7338263988494873,29,46,917.0,767.6,1763390469.847879,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/r105_cap.json,first,0.1,123,"('insert', 'relocate', '2opt')",False,3
381.9,390.32,0.003505706787109375,2,18,421.0,306.8,1763390470.6553943,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/r105_cap.json,first,0.1,123,"('swap',)",False,3
381.9,893.03,1.1041004657745361,36,51,964.0,709.7,1763390470.6675558,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/r105_cap.json,first,0.1,987,"('insert', 'relocate', 'swap', '2opt')",False,3
381.9,840.24,0.7459657192230225,29,46,917.0,767.6,1763390471.8795927,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/r105_cap.json,first,0.1,987,"('insert', 'relocate', '2opt')",False,3
381.9,390.32,0.003522157669067383,2,18,421.0,306.8,1763390472.703196,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/r105_cap.json,first,0.1,987,"('swap',)",False,3
225.5,704.4,1.2560772895812988,35,50,969.0,529.2,1763390472.7162051,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/r105_cap.json,first,0.5,42,"('insert', 'relocate', 'swap', '2opt')",False,3
225.5,618.25,0.8310647010803223,29,47,919.0,601.5,1763390474.0788977,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/r105_cap.json,first,0.5,42,"('insert', 'relocate', '2opt')",False,3
225.5,267.6,0.0034880638122558594,2,18,421.0,306.8,1763390474.9922438,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/r105_cap.json,first,0.5,42,"('swap',)",False,3
225.5,704.4,1.282470941543579,35,50,969.0,529.2,1763390475.0044985,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/r105_cap.json,first,0.5,123,"('insert', 'relocate', 'swap', '2opt')",False,3
225.5,618.25,0.8318207263946533,29,47,919.0,601.5,1763390476.3936443,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/r105_cap.json,first,0.5,123,"('insert', 'relocate', '2opt')",False,3
225.5,267.6,0.0035467147827148438,2,18,421.0,306.8,1763390477.3044887,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/r105_cap.json,first,0.5,123,"('swap',)",False,3
225.5,704.4,1.2714347839355469,35,50,969.0,529.2,1763390477.3177965,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/r105_cap.json,first,0.5,987,"('insert', 'relocate', 'swap', '2opt')",False,3
225.5,618.25,0.8667519092559814,29,47,919.0,601.5,1763390478.7033145,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/r105_cap.json,first,0.5,987,"('insert', 'relocate', '2opt')",False,3
225.5,267.6,0.003503084182739258,2,18,421.0,306.8,1763390479.652644,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/r105_cap.json,first,0.5,987,"('swap',)",False,3
605.51,1446.26,2.955650806427002,36,57,1550.0,1037.4,1763390479.6671119,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.1,42,"('insert', 'relocate', 'swap', '2opt')",False,3
605.51,1435.65,2.109722137451172,33,56,1540.0,1043.5,1763390482.7638314,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.1,42,"('insert', 'relocate', '2opt')",False,3
605.51,635.24,0.06328153610229492,13,24,690.0,547.6,1763390484.9853215,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.1,42,"('swap',)",False,3
605.51,1446.26,2.877561569213867,36,57,1550.0,1037.4,1763390485.0589597,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.1,123,"('insert', 'relocate', 'swap', '2opt')",False,3
605.51,1435.65,2.119236946105957,33,56,1540.0,1043.5,1763390488.074959,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.1,123,"('insert', 'relocate', '2opt')",False,3
605.51,635.24,0.04419851303100586,13,24,690.0,547.6,1763390490.3063183,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.1,123,"('swap',)",False,3
605.51,1446.26,2.926682710647583,36,57,1550.0,1037.4,1763390490.3612351,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.1,987,"('insert', 'relocate', 'swap', '2opt')",False,3
605.51,1435.65,2.0919759273529053,33,56,1540.0,1043.5,1763390493.4319444,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.1,987,"('insert', 'relocate', '2opt')",False,3
605.51,635.24,0.04271674156188965,13,24,690.0,547.6,1763390495.636887,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.1,987,"('swap',)",False,3
267.54999999999995,1086.35,2.506500720977783,34,55,1500.0,827.3,1763390495.6901796,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.5,42,"('insert', 'relocate', 'swap', '2opt')",False,3
267.54999999999995,1086.35,2.1355502605438232,34,55,1500.0,827.3,1763390498.3266807,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.5,42,"('insert', 'relocate', '2opt')",False,3
267.54999999999995,416.2,0.04636573791503906,13,24,690.0,547.6,1763390500.5713394,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.5,42,"('swap',)",False,3
267.54999999999995,1086.35,2.536609649658203,34,55,1500.0,827.3,1763390500.627918,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.5,123,"('insert', 'relocate', 'swap', '2opt')",False,3
267.54999999999995,1086.35,2.139838457107544,34,55,1500.0,827.3,1763390503.307861,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.5,123,"('insert', 'relocate', '2opt')",False,3
267.54999999999995,416.2,0.04499697685241699,13,24,690.0,547.6,1763390505.5567777,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.5,123,"('swap',)",False,3
267.54999999999995,1086.35,2.581547737121582,34,55,1500.0,827.3,1763390505.6122484,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.5,987,"('insert', 'relocate', 'swap', '2opt')",False,3
267.54999999999995,1086.35,2.1670374870300293,34,55,1500.0,827.3,1763390508.3236976,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.5,987,"('insert', 'relocate', '2opt')",False,3
267.54999999999995,416.2,0.0426938533782959,13,24,690.0,547.6,1763390510.6016524,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,best,0.5,987,"('swap',)",False,3
605.51,1140.01,0.9778416156768799,31,53,1260.0,1199.9,1763390510.6546538,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.1,42,"('insert', 'relocate', 'swap', '2opt')",False,3
605.51,1107.3,0.81235671043396,28,51,1230.0,1227.0,1763390511.7521183,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.1,42,"('insert', 'relocate', '2opt')",False,3
605.51,635.24,0.04678010940551758,13,24,690.0,547.6,1763390512.6607327,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.1,42,"('swap',)",False,3
605.51,1140.01,0.9933047294616699,31,53,1260.0,1199.9,1763390512.7178118,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.1,123,"('insert', 'relocate', 'swap', '2opt')",False,3
605.51,1107.3,0.8269796371459961,28,51,1230.0,1227.0,1763390513.8258452,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.1,123,"('insert', 'relocate', '2opt')",False,3
605.51,635.24,0.04552578926086426,13,24,690.0,547.6,1763390514.7612705,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.1,123,"('swap',)",False,3
605.51,1140.01,1.1054131984710693,31,53,1260.0,1199.9,1763390514.8202744,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.1,987,"('insert', 'relocate', 'swap', '2opt')",False,3
605.51,1107.3,0.8888158798217773,28,51,1230.0,1227.0,1763390516.0554595,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.1,987,"('insert', 'relocate', '2opt')",False,3
605.51,635.24,0.04702162742614746,13,24,690.0,547.6,1763390517.036902,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.1,987,"('swap',)",False,3
267.54999999999995,748.85,1.1206486225128174,30,52,1230.0,962.3,1763390517.0954864,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.5,42,"('insert', 'relocate', 'swap', '2opt')",False,3
267.54999999999995,748.85,1.0818729400634766,30,52,1230.0,962.3,1763390518.3337853,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.5,42,"('insert', 'relocate', '2opt')",False,3
267.54999999999995,416.2,0.05247187614440918,13,24,690.0,547.6,1763390519.5185246,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.5,42,"('swap',)",False,3
267.54999999999995,748.85,1.094327688217163,30,52,1230.0,962.3,1763390519.5825787,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.5,123,"('insert', 'relocate', 'swap', '2opt')",False,3
267.54999999999995,748.85,1.092989206314087,30,52,1230.0,962.3,1763390520.7995727,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.5,123,"('insert', 'relocate', '2opt')",False,3
267.54999999999995,416.2,0.061861276626586914,13,24,690.0,547.6,1763390522.008012,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.5,123,"('swap',)",False,3
267.54999999999995,748.85,1.1016974449157715,30,52,1230.0,962.3,1763390522.0893354,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.5,987,"('insert', 'relocate', 'swap', '2opt')",False,3
267.54999999999995,748.85,1.0287423133850098,30,52,1230.0,962.3,1763390523.3102741,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.5,987,"('insert', 'relocate', '2opt')",False,3
267.54999999999995,416.2,0.05085349082946777,13,24,690.0,547.6,1763390524.439217,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/c105_cap.json,first,0.5,987,"('swap',)",False,3
482.81,581.08,0.1907498836517334,8,31,650.0,689.2,1763390524.4986222,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.1,42,"('insert', 'relocate', 'swap', '2opt')",False,3
482.81,590.03,0.19225192070007324,10,32,660.0,699.6999999999999,1763390524.7228093,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.1,42,"('insert', 'relocate', '2opt')",False,3
482.81,489.40999999999997,0.008244514465332031,3,24,550.0,605.9000000000001,1763390524.9419425,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.1,42,"('swap',)",False,3
482.81,581.08,0.16106867790222168,8,31,650.0,689.2,1763390524.9557612,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.1,123,"('insert', 'relocate', 'swap', '2opt')",False,3
482.81,590.03,0.19683003425598145,10,32,660.0,699.6999999999999,1763390525.1434665,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.1,123,"('insert', 'relocate', '2opt')",False,3
482.81,489.40999999999997,0.009789228439331055,3,24,550.0,605.9000000000001,1763390525.365744,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.1,123,"('swap',)",False,3
482.81,581.08,0.17429709434509277,8,31,650.0,689.2,1763390525.3826375,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.1,987,"('insert', 'relocate', 'swap', '2opt')",False,3
482.81,590.03,0.17676234245300293,10,32,660.0,699.6999999999999,1763390525.5855565,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.1,987,"('insert', 'relocate', '2opt')",False,3
482.81,489.40999999999997,0.008296012878417969,3,24,550.0,605.9000000000001,1763390525.7859633,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.1,987,"('swap',)",False,3
214.05,337.15,0.16582822799682617,9,30,640.0,605.7,1763390525.7996302,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.5,42,"('insert', 'relocate', 'swap', '2opt')",False,3
214.05,331.35,0.16012883186340332,10,30,630.0,597.3,1763390525.9912167,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.5,42,"('insert', 'relocate', '2opt')",False,3
214.05,247.04999999999995,0.009099960327148438,3,24,550.0,605.9000000000001,1763390526.1737096,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.5,42,"('swap',)",False,3
214.05,337.15,0.18214774131774902,9,30,640.0,605.7,1763390526.1883273,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.5,123,"('insert', 'relocate', 'swap', '2opt')",False,3
214.05,331.35,0.16455459594726562,10,30,630.0,597.3,1763390526.3984997,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.5,123,"('insert', 'relocate', '2opt')",False,3
214.05,247.04999999999995,0.010032176971435547,3,24,550.0,605.9000000000001,1763390526.5855694,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.5,123,"('swap',)",False,3
214.05,337.15,0.17222857475280762,9,30,640.0,605.7,1763390526.6011662,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.5,987,"('insert', 'relocate', 'swap', '2opt')",False,3
214.05,331.35,0.16034984588623047,10,30,630.0,597.3,1763390526.8002262,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.5,987,"('insert', 'relocate', '2opt')",False,3
214.05,247.04999999999995,0.008708715438842773,3,24,550.0,605.9000000000001,1763390526.9831448,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,best,0.5,987,"('swap',)",False,3
482.81,590.03,0.07719087600708008,10,32,660.0,699.6999999999999,1763390526.9975066,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.1,42,"('insert', 'relocate', 'swap', '2opt')",False,3
482.81,590.03,0.0882117748260498,10,32,660.0,699.6999999999999,1763390527.1035423,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.1,42,"('insert', 'relocate', '2opt')",False,3
482.81,489.40999999999997,0.008816957473754883,3,24,550.0,605.9000000000001,1763390527.2160382,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.1,42,"('swap',)",False,3
482.81,590.03,0.07794761657714844,10,32,660.0,699.6999999999999,1763390527.2303388,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.1,123,"('insert', 'relocate', 'swap', '2opt')",False,3
482.81,590.03,0.08291220664978027,10,32,660.0,699.6999999999999,1763390527.3375652,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.1,123,"('insert', 'relocate', '2opt')",False,3
482.81,489.40999999999997,0.009926795959472656,3,24,550.0,605.9000000000001,1763390527.44484,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.1,123,"('swap',)",False,3
482.81,590.03,0.08429265022277832,10,32,660.0,699.6999999999999,1763390527.4606752,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.1,987,"('insert', 'relocate', 'swap', '2opt')",False,3
482.81,590.03,0.08331847190856934,10,32,660.0,699.6999999999999,1763390527.5757158,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.1,987,"('insert', 'relocate', '2opt')",False,3
482.81,489.40999999999997,0.008242130279541016,3,24,550.0,605.9000000000001,1763390527.6851501,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.1,987,"('swap',)",False,3
214.05,310.15000000000003,0.08596324920654297,10,32,660.0,699.6999999999999,1763390527.700011,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.5,42,"('insert', 'relocate', 'swap', '2opt')",False,3
214.05,310.15000000000003,0.07667422294616699,10,32,660.0,699.6999999999999,1763390527.8170853,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.5,42,"('insert', 'relocate', '2opt')",False,3
214.05,247.04999999999995,0.008257627487182617,3,24,550.0,605.9000000000001,1763390527.9174395,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.5,42,"('swap',)",False,3
214.05,310.15000000000003,0.09192728996276855,10,32,660.0,699.6999999999999,1763390527.9320767,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.5,123,"('insert', 'relocate', 'swap', '2opt')",False,3
214.05,310.15000000000003,0.07400178909301758,10,32,660.0,699.6999999999999,1763390528.051772,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.5,123,"('insert', 'relocate', '2opt')",False,3
214.05,247.04999999999995,0.009529352188110352,3,24,550.0,605.9000000000001,1763390528.1488893,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.5,123,"('swap',)",False,3
214.05,310.15000000000003,0.07692503929138184,10,32,660.0,699.6999999999999,1763390528.165278,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.5,987,"('insert', 'relocate', 'swap', '2opt')",False,3
214.05,310.15000000000003,0.07953286170959473,10,32,660.0,699.6999999999999,1763390528.2717345,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.5,987,"('insert', 'relocate', '2opt')",False,3
214.05,247.04999999999995,0.008229255676269531,3,24,550.0,605.9000000000001,1763390528.3746006,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/50_c101_cap.json,first,0.5,987,"('swap',)",False,3
283.28,1369.8,2.4655649662017822,41,55,1432.0,622.0,1763390528.3932414,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/rc101_cap.json,best,0.1,42,"('insert', 'relocate', 'swap', '2opt')",False,3
283.28,1369.8,2.2496488094329834,41,55,1432.0,622.0,1763390530.992787,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/rc101_cap.json,best,0.1,42,"('insert', 'relocate', '2opt')",False,3
283.28,293.01,0.005675554275512695,5,14,328.0,349.9,1763390533.3731241,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/rc101_cap.json,best,0.1,42,"('swap',)",False,3
283.28,1369.8,2.587153911590576,41,55,1432.0,622.0,1763390533.3891284,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/rc101_cap.json,best,0.1,123,"('insert', 'relocate', 'swap', '2opt')",False,3
283.28,1369.8,2.343388795852661,41,55,1432.0,622.0,1763390536.1281695,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/rc101_cap.json,best,0.1,123,"('insert', 'relocate', '2opt')",False,3
283.28,293.01,0.006576061248779297,5,14,328.0,349.9,1763390538.59971,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/rc101_cap.json,best,0.1,123,"('swap',)",False,3
283.28,1369.8,2.673954486846924,41,55,1432.0,622.0,1763390538.6155765,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/rc101_cap.json,best,0.1,987,"('insert', 'relocate', 'swap', '2opt')",False,3
283.28,1369.8,2.4229440689086914,41,55,1432.0,622.0,1763390541.4360123,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/rc101_cap.json,best,0.1,987,"('insert', 'relocate', '2opt')",False,3
283.28,293.01,0.006256580352783203,5,14,328.0,349.9,1763390543.9839373,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/rc101_cap.json,best,0.1,987,"('swap',)",False,3
104.4,1139.3,2.960773468017578,43,54,1389.0,499.40000000000003,1763390543.9985151,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/rc101_cap.json,best,0.5,42,"('insert', 'relocate', 'swap', '2opt')",False,3
104.4,1139.3,2.4950673580169678,43,54,1389.0,499.40000000000003,1763390547.1010458,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/rc101_cap.json,best,0.5,42,"('insert', 'relocate', '2opt')",False,3
104.4,153.05,0.004975080490112305,5,14,328.0,349.9,1763390549.7154179,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/rc101_cap.json,best,0.5,42,"('swap',)",False,3
104.4,1139.3,2.802673101425171,43,54,1389.0,499.40000000000003,1763390549.7287812,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/rc101_cap.json,best,0.5,123,"('insert', 'relocate', 'swap', '2opt')",False,3
104.4,1139.3,2.4265859127044678,43,54,1389.0,499.40000000000003,1763390552.674461,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/rc101_cap.json,best,0.5,123,"('insert', 'relocate', '2opt')",False,3
104.4,153.05,0.0074520111083984375,5,14,328.0,349.9,1763390555.2227407,/home/thijs-alens/Documents/manama/applied-AI_academic-perspectives/combinatorial-optimization/project/src/benchmarks_cap_json/rc101_cap.json,best,0.5,123,"('swap',)",False,3
